2022-10-21T11:47:40Z;1ELS0208029975;0.00;574.00;235.30;235.10;233.60;2.68;3.19;2.85;607501.00;5032888.00;189226.00;782974.00;
2022-10-21T11:47:45Z;1ELS0208029962;0.00;2300.00;232.70;235.00;235.40;3.43;3.34;3.10;1628537.00;3937547.00;216906.00;1164303.00;
2022-10-21T11:47:45Z;1ELS0208029975;0.00;266.00;235.00;235.00;233.30;2.25;3.61;2.42;607501.00;5032889.00;189226.00;782974.00;
2022-10-21T11:47:50Z;1ELS0208029962;0.00;2296.00;233.30;235.00;235.50;3.41;3.33;3.09;1628537.00;3937551.00;216906.00;1164303.00;
2022-10-21T11:47:50Z;1ELS0208029975;0.00;193.00;235.40;234.90;233.70;2.16;3.71;2.30;607501.00;5032889.00;189226.00;782974.00;
2022-10-21T11:47:55Z;1ELS0208029962;0.00;2296.00;232.90;235.10;235.50;3.42;3.33;3.10;1628537.00;3937554.00;216906.00;1164303.00;
2022-10-21T11:47:55Z;1ELS0208029975;0.00;81.00;234.60;234.90;233.10;1.99;3.86;2.16;607501.00;5032889.00;189226.00;782975.00;
2022-10-21T11:48:00Z;1ELS0208029962;0.00;2287.00;234.30;235.30;235.60;3.41;3.30;3.07;1628537.00;3937557.00;216906.00;1164303.00;
2022-10-21T11:48:00Z;1ELS0208029975;0.00;62.00;235.30;235.10;234.60;1.95;3.90;2.14;607501.00;5032889.00;189226.00;782975.00;
2022-10-21T11:48:05Z;1ELS0208029962;0.00;2287.00;234.40;235.20;235.50;3.40;3.31;3.07;1628537.00;3937560.00;216906.00;1164303.00;
2022-10-21T11:48:05Z;1ELS0208029975;0.00;197.00;236.10;234.60;234.90;1.91;4.91;2.10;607501.00;5032889.00;189226.00;782976.00;
2022-10-21T11:48:10Z;1ELS0208029962;0.00;2274.00;233.60;236.80;235.30;3.38;3.29;3.06;1628537.00;3937563.00;216906.00;1164303.00;
2022-10-21T11:48:10Z;1ELS0208029975;145.00;0.00;236.90;234.90;234.10;2.00;4.85;2.18;607501.00;5032889.00;189226.00;782976.00;
2022-10-21T11:48:15Z;1ELS0208029962;0.00;2273.00;233.70;236.90;235.30;3.38;3.29;3.05;1628537.00;3937567.00;216906.00;1164303.00;
2022-10-21T11:48:15Z;1ELS0208029975;28.00;0.00;236.70;234.70;234.50;2.16;4.69;2.34;607501.00;5032889.00;189226.00;782976.00;
2022-10-21T11:48:20Z;1ELS0208029962;0.00;2282.00;234.40;236.70;235.10;3.38;3.30;3.06;1628537.00;3937570.00;216906.00;1164303.00;
2022-10-21T11:48:20Z;1ELS0208029975;83.00;0.00;236.90;234.60;234.90;2.10;4.76;2.24;607501.00;5032889.00;189226.00;782977.00;
2022-10-21T11:48:25Z;1ELS0208029962;0.00;2275.00;234.40;234.80;236.00;3.38;3.29;3.06;1628537.00;3937573.00;216906.00;1164303.00;
2022-10-21T11:48:25Z;1ELS0208029975;22.00;0.00;235.30;235.80;234.70;2.17;4.67;2.36;607501.00;5032889.00;189226.00;782977.00;
